Id,Fecha,Importe,Usuario,Tasacion
3004,2025-03-06,1874.05,Usuario19 Apellido19,654
3005,2025-09-25,1336.11,Usuario16 Apellido16,655
3006,2025-01-28,1493.61,Usuario6 Apellido6,656
3007,2025-04-11,4942.91,Usuario19 Apellido19,657
3008,2025-02-24,2617.36,Usuario13 Apellido13,658
3009,2025-03-25,2093.29,Usuario3 Apellido3,659
3010,2025-09-20,3516.60,Usuario7 Apellido7,660
3011,2025-03-04,4103.42,Usuario3 Apellido3,661
3012,2025-09-12,2457.74,Usuario17 Apellido17,662
3013,2025-07-18,1736.02,Usuario8 Apellido8,663
3014,2025-07-14,760.30,Usuario20 Apellido20,664
3015,2025-08-31,3859.44,Usuario11 Apellido11,665
3016,2025-03-13,4809.70,Usuario14 Apellido14,666
3017,2025-09-29,2132.48,Usuario20 Apellido20,667
3018,2025-01-23,4866.07,Usuario5 Apellido5,668
3019,2025-03-01,3690.37,Usuario4 Apellido4,669
3020,2025-07-07,3891.13,Usuario16 Apellido16,670
3021,2025-07-22,1266.40,Usuario5 Apellido5,671
3022,2025-01-08,3657.39,Usuario7 Apellido7,672
3023,2025-03-10,1805.29,Usuario9 Apellido9,673
3024,2025-01-25,1967.30,Usuario14 Apellido14,674
3025,2025-10-09,2742.53,Usuario15 Apellido15,675
3026,2025-05-31,1795.39,Usuario6 Apellido6,676
3027,2025-04-13,4657.22,Usuario7 Apellido7,677
3028,2025-04-22,3111.02,Usuario20 Apellido20,678
3029,2025-06-28,3767.41,Usuario5 Apellido5,679
3030,2025-03-08,1413.50,Usuario4 Apellido4,680
3031,2025-04-20,3944.08,Usuario2 Apellido2,681
3032,2025-10-16,4411.86,Usuario9 Apellido9,682
3033,2025-08-16,961.18,Usuario2 Apellido2,683
3034,2025-08-15,3380.21,Usuario8 Apellido8,684
3035,2025-06-03,1414.14,Usuario3 Apellido3,685
3036,2025-07-07,2623.77,Usuario16 Apellido16,686
3037,2025-10-01,2179.76,Usuario20 Apellido20,687
3038,2025-03-15,2911.76,Usuario8 Apellido8,688
3039,2025-07-15,4336.88,Usuario2 Apellido2,689
3040,2025-01-04,4247.47,Usuario11 Apellido11,690
3041,2025-08-01,1711.09,Usuario2 Apellido2,691
3042,2025-10-26,4868.43,Usuario5 Apellido5,692
3043,2025-03-15,2783.54,Usuario3 Apellido3,693
3044,2025-08-02,1629.13,Usuario7 Apellido7,694
3045,2025-07-25,3050.67,Usuario17 Apellido17,695
3046,2025-09-25,2184.69,Usuario16 Apellido16,696
3047,2025-06-08,951.63,Usuario18 Apellido18,697
3048,2025-03-12,972.02,Usuario16 Apellido16,698
3049,2025-01-12,1403.04,Usuario7 Apellido7,699
3050,2025-03-22,2133.67,Usuario19 Apellido19,700
3051,2025-09-02,818.66,Usuario14 Apellido14,701
3052,2025-05-18,3342.29,Usuario6 Apellido6,702
3053,2025-08-01,3828.79,Usuario3 Apellido3,703
3054,2025-10-06,1215.54,Usuario12 Apellido12,704
3055,2025-09-16,1486.19,Usuario13 Apellido13,705
3056,2025-05-06,2455.50,Usuario1 Apellido1,706
3057,2025-03-05,4543.64,Usuario12 Apellido12,707
3058,2025-04-11,3102.71,Usuario12 Apellido12,708
3059,2025-02-20,897.89,Usuario11 Apellido11,709
3060,2025-03-22,1281.76,Usuario4 Apellido4,710
3061,2025-07-28,3310.31,Usuario19 Apellido19,711
3062,2025-01-05,4015.11,Usuario14 Apellido14,712
3063,2025-07-17,1199.83,Usuario8 Apellido8,713
3064,2025-02-12,996.65,Usuario17 Apellido17,714
3065,2025-04-25,3021.52,Usuario13 Apellido13,715
3066,2025-02-17,4498.26,Usuario19 Apellido19,716
3067,2025-07-02,1867.81,Usuario1 Apellido1,717
3068,2025-03-25,2811.20,Usuario20 Apellido20,718
3069,2025-01-20,4273.88,Usuario9 Apellido9,719
3070,2025-07-26,3940.98,Usuario16 Apellido16,720
3071,2025-08-06,4515.89,Usuario11 Apellido11,721
3072,2025-10-29,4352.63,Usuario7 Apellido7,722
3073,2025-02-15,2236.33,Usuario1 Apellido1,723
3074,2025-08-03,2193.41,Usuario1 Apellido1,724
3075,2025-06-19,3295.25,Usuario11 Apellido11,725
3076,2025-04-13,727.29,Usuario17 Apellido17,726
3077,2025-07-23,1413.77,Usuario7 Apellido7,727
3078,2025-06-30,3066.78,Usuario9 Apellido9,728
3079,2025-09-09,1719.28,Usuario18 Apellido18,729
3080,2025-10-23,3404.13,Usuario11 Apellido11,730
3081,2025-01-23,2655.68,Usuario9 Apellido9,731
3082,2025-10-03,2527.96,Usuario5 Apellido5,732
3083,2025-05-29,3020.49,Usuario11 Apellido11,733
3084,2025-01-25,2970.27,Usuario6 Apellido6,734
3085,2025-04-29,2520.67,Usuario4 Apellido4,735
3086,2025-07-02,4682.70,Usuario8 Apellido8,736
3087,2025-02-04,3572.35,Usuario20 Apellido20,737
3088,2025-01-16,2001.55,Usuario12 Apellido12,738
3089,2025-10-14,2535.96,Usuario9 Apellido9,739
3090,2025-06-16,4691.78,Usuario13 Apellido13,740
3091,2025-10-31,3010.30,Usuario15 Apellido15,741
3092,2025-10-28,1218.79,Usuario11 Apellido11,742
3093,2025-05-13,1444.05,Usuario11 Apellido11,743
3094,2025-05-29,4375.24,Usuario13 Apellido13,744
3095,2025-05-04,4772.15,Usuario20 Apellido20,745
3096,2025-06-11,4830.14,Usuario4 Apellido4,746
3097,2025-08-29,4568.70,Usuario4 Apellido4,747
3098,2025-04-25,3449.00,Usuario12 Apellido12,748
3099,2025-06-17,3787.59,Usuario16 Apellido16,749
3100,2025-09-04,3587.10,Usuario19 Apellido19,750
3101,2025-02-09,3707.13,Usuario11 Apellido11,751
3102,2025-10-08,2046.11,Usuario3 Apellido3,752
3103,2025-07-12,3096.17,Usuario6 Apellido6,753
3104,2025-01-25,3257.44,Usuario14 Apellido14,754
3105,2025-08-30,4067.87,Usuario1 Apellido1,755
3106,2025-01-22,693.36,Usuario19 Apellido19,756
3107,2025-10-12,3778.09,Usuario7 Apellido7,757
3108,2025-02-19,2712.60,Usuario15 Apellido15,758
3109,2025-03-21,3631.64,Usuario11 Apellido11,759
3110,2025-03-16,3612.24,Usuario4 Apellido4,760
3111,2025-02-17,1843.11,Usuario17 Apellido17,761
3112,2025-01-02,1703.57,Usuario2 Apellido2,762
3113,2025-08-03,1850.87,Usuario13 Apellido13,763
3114,2025-06-11,3337.85,Usuario12 Apellido12,764
3115,2025-04-18,1193.73,Usuario16 Apellido16,765
3116,2025-02-16,1654.80,Usuario8 Apellido8,766
3117,2025-09-13,886.92,Usuario2 Apellido2,767
3118,2025-08-13,759.65,Usuario10 Apellido10,768
3119,2025-07-19,3384.03,Usuario1 Apellido1,769
3120,2025-03-30,2765.81,Usuario10 Apellido10,770
3121,2025-09-10,3109.32,Usuario3 Apellido3,771
3122,2025-01-21,3927.13,Usuario17 Apellido17,772
3123,2025-09-16,2777.89,Usuario4 Apellido4,773
3124,2025-05-10,1638.70,Usuario17 Apellido17,774
3125,2025-10-25,1315.36,Usuario8 Apellido8,775
3126,2025-07-07,1081.72,Usuario19 Apellido19,776
3127,2025-06-15,2907.50,Usuario4 Apellido4,777
3128,2025-09-05,4958.46,Usuario18 Apellido18,778
3129,2025-10-08,2074.89,Usuario9 Apellido9,779
3130,2025-01-13,2767.23,Usuario3 Apellido3,780
3131,2025-07-31,4080.96,Usuario10 Apellido10,781
3132,2025-08-26,1640.85,Usuario16 Apellido16,782
3133,2025-04-18,2737.87,Usuario3 Apellido3,783
3134,2025-01-27,4305.07,Usuario14 Apellido14,784
3135,2025-08-03,4361.83,Usuario10 Apellido10,785
3136,2025-06-03,1436.86,Usuario16 Apellido16,786
3137,2025-09-30,1617.23,Usuario8 Apellido8,787
3138,2025-03-02,2835.92,Usuario12 Apellido12,788
3139,2025-07-05,576.49,Usuario6 Apellido6,789
3140,2025-08-06,970.02,Usuario16 Apellido16,790
3141,2025-07-08,4175.74,Usuario16 Apellido16,791
3142,2025-06-23,4091.07,Usuario5 Apellido5,792
3143,2025-05-06,4176.96,Usuario9 Apellido9,793
3144,2025-09-25,2569.89,Usuario3 Apellido3,794
3145,2025-03-22,3628.14,Usuario9 Apellido9,795
3146,2025-04-23,3442.36,Usuario2 Apellido2,796
3147,2025-03-31,1681.63,Usuario17 Apellido17,797
3148,2025-09-18,958.85,Usuario5 Apellido5,798
3149,2025-10-25,569.32,Usuario12 Apellido12,799
3150,2025-08-12,4061.36,Usuario18 Apellido18,800
3151,2025-08-30,2860.61,Usuario11 Apellido11,801
3152,2025-09-19,2301.66,Usuario15 Apellido15,802
3153,2025-09-13,4977.11,Usuario10 Apellido10,803
3154,2025-07-18,1558.62,Usuario16 Apellido16,804
3155,2025-07-28,4725.87,Usuario15 Apellido15,805
3156,2025-10-12,4175.57,Usuario9 Apellido9,806
3157,2025-08-25,996.75,Usuario14 Apellido14,807
3158,2025-04-20,4536.13,Usuario6 Apellido6,808
3159,2025-02-25,4947.45,Usuario20 Apellido20,809
3160,2025-09-26,1101.54,Usuario5 Apellido5,810
3161,2025-09-01,4144.59,Usuario7 Apellido7,811
3162,2025-01-05,4782.80,Usuario12 Apellido12,812
3163,2025-06-22,4226.20,Usuario20 Apellido20,813
3164,2025-04-22,2589.41,Usuario1 Apellido1,814
3165,2025-09-12,3748.13,Usuario5 Apellido5,815
3166,2025-03-05,1971.28,Usuario8 Apellido8,816
3167,2025-02-18,4837.37,Usuario3 Apellido3,817
3168,2025-02-19,2927.39,Usuario4 Apellido4,818
3169,2025-08-31,4213.15,Usuario20 Apellido20,819
3170,2025-10-19,1025.10,Usuario7 Apellido7,820
3171,2025-09-09,2860.27,Usuario14 Apellido14,821
3172,2025-01-06,541.18,Usuario8 Apellido8,822
3173,2025-09-14,1145.79,Usuario20 Apellido20,823
3174,2025-06-08,3829.90,Usuario10 Apellido10,824
3175,2025-04-06,2562.39,Usuario19 Apellido19,825
3176,2025-08-03,1887.16,Usuario8 Apellido8,826
3177,2025-10-02,3493.17,Usuario2 Apellido2,827
3178,2025-04-07,4481.07,Usuario13 Apellido13,828
3179,2025-08-08,2885.42,Usuario17 Apellido17,829
3180,2025-02-12,4879.14,Usuario7 Apellido7,830
3181,2025-01-18,4227.59,Usuario8 Apellido8,831
3182,2025-07-02,892.34,Usuario13 Apellido13,832
3183,2025-02-10,4673.73,Usuario19 Apellido19,833
3184,2025-10-18,1001.41,Usuario15 Apellido15,834
3185,2025-01-19,2386.69,Usuario5 Apellido5,835
3186,2025-07-14,1456.54,Usuario2 Apellido2,836
3187,2025-03-01,3644.14,Usuario16 Apellido16,837
3188,2025-02-05,4985.87,Usuario17 Apellido17,838
3189,2025-01-22,1993.53,Usuario3 Apellido3,839
3190,2025-04-11,2027.16,Usuario3 Apellido3,840
3191,2025-01-25,2013.82,Usuario9 Apellido9,841
3192,2025-10-01,4891.49,Usuario13 Apellido13,842
3193,2025-04-06,1554.39,Usuario7 Apellido7,843
3194,2025-08-15,4332.06,Usuario17 Apellido17,844
3195,2025-05-17,4270.60,Usuario5 Apellido5,845
3196,2025-06-20,4635.01,Usuario19 Apellido19,846
3197,2025-08-23,4399.67,Usuario10 Apellido10,847
3198,2025-06-09,2607.26,Usuario2 Apellido2,848
3199,2025-04-12,4716.18,Usuario15 Apellido15,849
3200,2025-03-19,2917.18,Usuario7 Apellido7,850
3201,2025-09-05,1184.76,Usuario3 Apellido3,901
3202,2025-02-02,2010.84,Usuario1 Apellido1,902
3203,2025-10-21,4964.56,Usuario2 Apellido2,903
3204,2025-08-28,2496.25,Usuario9 Apellido9,904
3205,2025-09-08,4208.64,Usuario10 Apellido10,905
3206,2025-04-24,4643.16,Usuario6 Apellido6,906
3207,2025-02-16,509.85,Usuario16 Apellido16,907
3208,2025-01-19,508.48,Usuario18 Apellido18,908
3209,2025-02-27,4769.74,Usuario14 Apellido14,909
3210,2025-01-11,3995.02,Usuario10 Apellido10,910
3211,2025-10-27,1059.88,Usuario15 Apellido15,911
3212,2025-10-03,1313.78,Usuario5 Apellido5,912
3213,2025-03-23,946.94,Usuario3 Apellido3,913
3214,2025-06-21,3245.23,Usuario16 Apellido16,914
3215,2025-07-22,3495.43,Usuario4 Apellido4,915
3216,2025-07-08,4558.34,Usuario19 Apellido19,916
3217,2025-10-15,1844.31,Usuario6 Apellido6,917
3218,2025-04-20,2464.02,Usuario15 Apellido15,918
3219,2025-02-24,601.26,Usuario2 Apellido2,919
3220,2025-01-25,4291.37,Usuario5 Apellido5,920
3221,2025-01-22,3442.26,Usuario15 Apellido15,921
3222,2025-03-07,4600.78,Usuario14 Apellido14,922
3223,2025-04-11,4183.73,Usuario8 Apellido8,923
3224,2025-02-11,4240.90,Usuario12 Apellido12,924
3225,2025-05-12,1982.97,Usuario10 Apellido10,925
3226,2025-05-22,1318.01,Usuario20 Apellido20,926
3227,2025-10-18,509.67,Usuario19 Apellido19,927
3228,2025-10-12,2664.83,Usuario5 Apellido5,928
3229,2025-06-27,3359.69,Usuario2 Apellido2,929
3230,2025-03-13,3281.14,Usuario2 Apellido2,930
3231,2025-09-18,4507.70,Usuario15 Apellido15,931
3232,2025-10-04,3555.19,Usuario16 Apellido16,932
3233,2025-05-18,1738.58,Usuario19 Apellido19,933
3234,2025-04-07,4213.89,Usuario5 Apellido5,934
3235,2025-02-04,3593.45,Usuario3 Apellido3,935
3236,2025-10-23,1198.57,Usuario19 Apellido19,936
3237,2025-07-23,1727.73,Usuario8 Apellido8,937
3238,2025-02-15,4832.61,Usuario19 Apellido19,938
3239,2025-08-14,655.35,Usuario7 Apellido7,939
3240,2025-02-14,4853.84,Usuario10 Apellido10,940
3241,2025-08-24,1435.74,Usuario3 Apellido3,941
3242,2025-04-11,3657.48,Usuario3 Apellido3,942
3243,2025-08-28,1251.45,Usuario8 Apellido8,943
3244,2025-01-25,974.67,Usuario14 Apellido14,944
3245,2025-10-09,4598.61,Usuario2 Apellido2,945
3246,2025-11-01,3811.59,Usuario16 Apellido16,946
3247,2025-02-19,829.86,Usuario1 Apellido1,947
3248,2025-10-22,1284.53,Usuario13 Apellido13,948
3249,2025-04-18,2748.35,Usuario10 Apellido10,949
3250,2025-02-05,4251.49,Usuario9 Apellido9,950
3251,2025-09-17,4540.76,Usuario18 Apellido18,951
3252,2025-04-26,2882.34,Usuario7 Apellido7,952
3253,2025-10-27,3964.12,Usuario8 Apellido8,953
3254,2025-07-21,3849.03,Usuario9 Apellido9,954
3255,2025-10-15,860.28,Usuario19 Apellido19,955
3256,2025-08-10,4950.68,Usuario12 Apellido12,956
3257,2025-06-02,2736.65,Usuario9 Apellido9,957
3258,2025-01-28,4649.47,Usuario7 Apellido7,958
3259,2025-01-12,4234.36,Usuario12 Apellido12,959
3260,2025-04-26,2041.40,Usuario8 Apellido8,960
3261,2025-05-24,4685.56,Usuario16 Apellido16,961
3262,2025-02-07,2642.76,Usuario11 Apellido11,962
3263,2025-09-26,4928.84,Usuario11 Apellido11,963
3264,2025-05-10,1341.05,Usuario8 Apellido8,964
3265,2025-08-16,1017.82,Usuario1 Apellido1,965
3266,2025-02-12,3891.71,Usuario12 Apellido12,966
3267,2025-08-27,2806.25,Usuario12 Apellido12,967
3268,2025-09-29,4872.27,Usuario15 Apellido15,968
3269,2025-03-10,2900.63,Usuario13 Apellido13,969
3270,2025-08-20,3018.98,Usuario1 Apellido1,970
3271,2025-06-26,827.79,Usuario2 Apellido2,971
3272,2025-08-10,4752.13,Usuario5 Apellido5,972
3273,2025-06-05,4888.74,Usuario17 Apellido17,973
3274,2025-07-13,4498.23,Usuario7 Apellido7,974
3275,2025-03-12,2503.48,Usuario9 Apellido9,975
3276,2025-09-08,3074.81,Usuario3 Apellido3,976
3277,2025-06-29,4009.19,Usuario13 Apellido13,977
3278,2025-01-06,2115.41,Usuario16 Apellido16,978
3279,2025-05-03,2108.99,Usuario3 Apellido3,979
3280,2025-08-14,2696.10,Usuario9 Apellido9,980
3281,2025-09-04,4675.45,Usuario3 Apellido3,981
3282,2025-06-04,636.28,Usuario2 Apellido2,982
3283,2025-03-31,2042.15,Usuario4 Apellido4,983
3284,2025-09-15,1379.78,Usuario18 Apellido18,984
3285,2025-02-09,2288.55,Usuario3 Apellido3,985
3286,2025-02-16,3543.93,Usuario19 Apellido19,986
3287,2025-09-11,4525.16,Usuario7 Apellido7,987
3288,2025-04-12,1979.17,Usuario13 Apellido13,988
3289,2025-08-11,685.68,Usuario19 Apellido19,989
3290,2025-02-28,3033.79,Usuario2 Apellido2,990
3291,2025-07-19,3479.15,Usuario7 Apellido7,991
3292,2025-08-30,2798.69,Usuario3 Apellido3,992
3293,2025-09-17,952.22,Usuario20 Apellido20,993
3294,2025-03-21,2470.52,Usuario6 Apellido6,994
3295,2025-06-09,2662.15,Usuario4 Apellido4,995
3296,2025-08-20,2402.56,Usuario11 Apellido11,996
3297,2025-03-06,600.30,Usuario6 Apellido6,997
3298,2025-08-16,4436.95,Usuario7 Apellido7,998
3299,2025-10-13,2926.59,Usuario11 Apellido11,999
3300,2025-09-27,1574.46,Usuario12 Apellido12,1000
3301,2025-10-16,3754.24,Usuario14 Apellido14,1001
3302,2025-08-29,693.73,Usuario5 Apellido5,1002
3303,2025-09-24,907.68,Usuario20 Apellido20,1003
3304,2025-09-07,1425.28,Usuario6 Apellido6,1004
3305,2025-02-26,3225.02,Usuario13 Apellido13,1005
3306,2025-10-24,2021.41,Usuario17 Apellido17,1006
3307,2025-06-04,3010.77,Usuario1 Apellido1,1007
3308,2025-07-11,4609.53,Usuario8 Apellido8,1008
3309,2025-08-12,2597.26,Usuario9 Apellido9,1009
3310,2025-07-20,3798.49,Usuario7 Apellido7,1010
3311,2025-05-21,740.07,Usuario11 Apellido11,1011
3312,2025-09-25,3952.39,Usuario19 Apellido19,1012
3313,2025-03-15,1034.30,Usuario7 Apellido7,1013
3314,2025-10-15,1250.64,Usuario7 Apellido7,1014
3315,2025-01-13,2561.76,Usuario9 Apellido9,1015
3316,2025-04-06,3999.98,Usuario16 Apellido16,1016
3317,2025-05-16,2493.07,Usuario18 Apellido18,1017
3318,2025-03-07,2530.15,Usuario13 Apellido13,1018
3319,2025-10-11,1055.17,Usuario3 Apellido3,1019
3320,2025-05-05,1234.97,Usuario15 Apellido15,1020
3321,2025-05-20,4735.37,Usuario10 Apellido10,1021
3322,2025-04-19,3106.49,Usuario8 Apellido8,1022
3323,2025-07-05,3522.41,Usuario17 Apellido17,1023
3324,2025-10-23,4706.08,Usuario20 Apellido20,1024
3325,2025-09-27,1425.09,Usuario10 Apellido10,1025
3326,2025-09-21,1024.78,Usuario15 Apellido15,1026
3327,2025-10-06,1577.80,Usuario1 Apellido1,1027
3328,2025-05-12,4369.60,Usuario11 Apellido11,1028
3329,2025-02-20,1546.30,Usuario3 Apellido3,1029
3330,2025-10-04,1813.60,Usuario20 Apellido20,1030
3331,2025-10-23,2242.01,Usuario7 Apellido7,1031
3332,2025-06-29,2612.04,Usuario8 Apellido8,1032
3333,2025-10-20,1179.31,Usuario6 Apellido6,1033
3334,2025-10-03,716.55,Usuario10 Apellido10,1034
3335,2025-01-30,1315.93,Usuario3 Apellido3,1035
3336,2025-01-19,4461.58,Usuario9 Apellido9,1036
3337,2025-02-12,4759.12,Usuario12 Apellido12,1037
3338,2025-04-17,4753.40,Usuario14 Apellido14,1038
3339,2025-10-29,2221.82,Usuario8 Apellido8,1039
3340,2025-01-04,1167.59,Usuario1 Apellido1,1040
3341,2025-03-03,2823.00,Usuario16 Apellido16,1041
3342,2025-08-13,2800.88,Usuario19 Apellido19,1042
3343,2025-08-09,1727.99,Usuario16 Apellido16,1043
3344,2025-05-31,2943.88,Usuario19 Apellido19,1044
3345,2025-07-29,1427.67,Usuario9 Apellido9,1045
3346,2025-01-21,1733.39,Usuario8 Apellido8,1046
3347,2025-01-24,1133.40,Usuario12 Apellido12,1047
3348,2025-02-17,3117.78,Usuario2 Apellido2,1048
3349,2025-09-18,922.64,Usuario16 Apellido16,1049
3350,2025-10-11,4631.46,Usuario8 Apellido8,1050
3351,2025-08-01,4651.31,Usuario10 Apellido10,1051
3352,2025-10-10,4497.98,Usuario5 Apellido5,1052
3353,2025-03-26,3568.89,Usuario3 Apellido3,1053
3354,2025-01-20,1794.99,Usuario11 Apellido11,1054
3355,2025-04-04,553.48,Usuario8 Apellido8,1055
3356,2025-05-21,2182.26,Usuario12 Apellido12,1056
3357,2025-02-12,2424.33,Usuario19 Apellido19,1057
3358,2025-09-02,3222.05,Usuario12 Apellido12,1058
3359,2025-10-21,2208.81,Usuario6 Apellido6,1059
3360,2025-02-04,2572.83,Usuario1 Apellido1,1060
3361,2025-01-25,1243.27,Usuario19 Apellido19,1061
3362,2025-10-06,3169.25,Usuario3 Apellido3,1062
3363,2025-01-12,3495.84,Usuario3 Apellido3,1063
3364,2025-10-18,2871.33,Usuario19 Apellido19,1064
3365,2025-07-15,4560.50,Usuario15 Apellido15,1065
3366,2025-08-20,2748.01,Usuario20 Apellido20,1066
3367,2025-03-11,4676.41,Usuario5 Apellido5,1067
3368,2025-07-03,1216.91,Usuario12 Apellido12,1068
3369,2025-03-15,2915.43,Usuario10 Apellido10,1069
3370,2025-09-14,4228.91,Usuario14 Apellido14,1070
3371,2025-07-23,2678.35,Usuario18 Apellido18,1071
3372,2025-04-04,2444.59,Usuario13 Apellido13,1072
3373,2025-10-16,1465.82,Usuario11 Apellido11,1073
3374,2025-01-30,1940.10,Usuario13 Apellido13,1074
3375,2025-06-07,4445.94,Usuario13 Apellido13,1075
3376,2025-07-06,558.58,Usuario19 Apellido19,1076
3377,2025-07-08,1545.13,Usuario7 Apellido7,1077
3378,2025-09-26,1807.00,Usuario15 Apellido15,1078
3379,2025-03-21,3801.55,Usuario9 Apellido9,1079
3380,2025-02-27,1398.40,Usuario15 Apellido15,1080
3381,2025-01-25,2439.37,Usuario19 Apellido19,1081
3382,2025-07-07,1836.08,Usuario2 Apellido2,1082
3383,2025-07-16,3398.48,Usuario12 Apellido12,1083
3384,2025-10-25,3068.08,Usuario16 Apellido16,1084
3385,2025-03-27,3996.80,Usuario10 Apellido10,1085
3386,2025-05-12,2820.86,Usuario16 Apellido16,1086
3387,2025-04-09,2012.09,Usuario3 Apellido3,1087
3388,2025-03-28,4895.22,Usuario15 Apellido15,1088
3389,2025-03-01,4257.11,Usuario15 Apellido15,1089
3390,2025-02-04,1059.53,Usuario20 Apellido20,1090
3391,2025-07-15,3342.40,Usuario1 Apellido1,1091
3392,2025-07-23,2556.30,Usuario5 Apellido5,1092
3393,2025-02-16,2572.78,Usuario11 Apellido11,1093
3394,2025-07-31,3621.35,Usuario2 Apellido2,1094
3395,2025-06-22,4018.87,Usuario18 Apellido18,1095
3396,2025-10-14,2800.92,Usuario15 Apellido15,1096
3397,2025-08-24,3571.32,Usuario12 Apellido12,1097
3398,2025-10-20,4736.94,Usuario5 Apellido5,1098
3399,2025-02-26,1456.18,Usuario16 Apellido16,1099
3400,2025-05-21,4486.99,Usuario13 Apellido13,1100
3401,2025-07-10,606.95,Usuario13 Apellido13,1101
3402,2025-02-10,4293.42,Usuario13 Apellido13,1102
3403,2025-05-19,1674.47,Usuario5 Apellido5,1103
3404,2025-10-16,989.72,Usuario5 Apellido5,1104
3405,2025-05-15,731.66,Usuario10 Apellido10,1105
3406,2025-09-23,654.42,Usuario12 Apellido12,1106
3407,2025-09-01,4499.68,Usuario6 Apellido6,1107
3408,2025-01-28,1152.03,Usuario5 Apellido5,1108
3409,2025-10-12,4556.51,Usuario7 Apellido7,1109
3410,2025-04-26,3717.20,Usuario10 Apellido10,1110
3411,2025-07-11,1346.59,Usuario4 Apellido4,1111
3412,2025-03-09,794.62,Usuario19 Apellido19,1112
3413,2025-03-05,4069.64,Usuario3 Apellido3,1113
3414,2025-09-23,853.62,Usuario18 Apellido18,1114
3415,2025-03-25,2515.96,Usuario11 Apellido11,1115
3416,2025-02-22,3066.91,Usuario5 Apellido5,1116
3417,2025-02-21,1521.90,Usuario7 Apellido7,1117
3418,2025-10-03,1553.19,Usuario5 Apellido5,1118
3419,2025-04-25,634.47,Usuario14 Apellido14,1119
3420,2025-04-16,3429.30,Usuario18 Apellido18,1120
3421,2025-02-13,2885.02,Usuario2 Apellido2,1121
3422,2025-10-24,2639.71,Usuario16 Apellido16,1122
3423,2025-01-04,1214.45,Usuario1 Apellido1,1123
3424,2025-03-02,4153.70,Usuario11 Apellido11,1124
3425,2025-01-13,3930.98,Usuario3 Apellido3,1125
3426,2025-10-29,3481.51,Usuario2 Apellido2,1126
3427,2025-08-31,2208.01,Usuario6 Apellido6,1127
3428,2025-06-26,4063.83,Usuario7 Apellido7,1128
3429,2025-02-08,904.31,Usuario18 Apellido18,1129
3430,2025-05-22,2526.51,Usuario14 Apellido14,1130
3431,2025-01-15,4201.04,Usuario16 Apellido16,1131
3432,2025-10-21,2289.50,Usuario6 Apellido6,1132
3433,2025-09-19,1534.65,Usuario20 Apellido20,1133
3434,2025-05-31,3104.98,Usuario9 Apellido9,1134
3435,2025-06-02,4196.38,Usuario17 Apellido17,1135
3436,2025-10-02,1049.15,Usuario11 Apellido11,1136
3437,2025-04-04,3074.14,Usuario9 Apellido9,1137
3438,2025-02-22,4114.85,Usuario10 Apellido10,1138
3439,2025-09-30,3572.16,Usuario19 Apellido19,1139
3440,2025-04-07,1033.82,Usuario13 Apellido13,1140
3441,2025-01-23,3621.71,Usuario10 Apellido10,1141
3442,2025-02-22,1389.44,Usuario4 Apellido4,1142
3443,2025-04-23,2154.74,Usuario2 Apellido2,1143
3444,2025-05-11,1875.43,Usuario12 Apellido12,1144
3445,2025-07-04,4919.53,Usuario7 Apellido7,1145
3446,2025-10-08,1264.04,Usuario15 Apellido15,1146
3447,2025-02-21,3760.44,Usuario8 Apellido8,1147
3448,2025-05-28,1172.01,Usuario17 Apellido17,1148
3449,2025-03-26,4427.37,Usuario11 Apellido11,1149
3450,2025-06-03,3886.61,Usuario9 Apellido9,1150
3451,2025-02-11,1598.19,Usuario19 Apellido19,1151
3452,2025-02-21,2248.11,Usuario12 Apellido12,1152
3453,2025-06-10,1755.15,Usuario15 Apellido15,1153
3454,2025-01-26,623.56,Usuario20 Apellido20,1154
3455,2025-03-31,2624.27,Usuario2 Apellido2,1155
3456,2025-03-25,2749.61,Usuario19 Apellido19,1156
3457,2025-08-11,1411.84,Usuario3 Apellido3,1157
3458,2025-05-04,4684.22,Usuario7 Apellido7,1158
3459,2025-10-24,893.02,Usuario19 Apellido19,1159
3460,2025-06-24,4316.21,Usuario11 Apellido11,1160
3461,2025-06-13,4707.82,Usuario17 Apellido17,1161
3462,2025-10-31,4126.92,Usuario16 Apellido16,1162
3463,2025-02-05,3747.38,Usuario18 Apellido18,1163
3464,2025-07-09,2990.33,Usuario12 Apellido12,1164
3465,2025-05-17,3420.04,Usuario9 Apellido9,1165
3466,2025-09-16,1544.75,Usuario5 Apellido5,1166
3467,2025-01-16,3491.91,Usuario17 Apellido17,1167
3468,2025-03-17,1000.10,Usuario15 Apellido15,1168
3469,2025-08-07,3388.99,Usuario8 Apellido8,1169
3470,2025-06-07,4613.52,Usuario4 Apellido4,1170
3471,2025-07-13,3425.54,Usuario16 Apellido16,1171
3472,2025-06-23,4487.23,Usuario15 Apellido15,1172
3473,2025-04-27,598.77,Usuario6 Apellido6,1173
3474,2025-07-18,4083.53,Usuario16 Apellido16,1174
3475,2025-10-05,4116.24,Usuario13 Apellido13,1175
3476,2025-10-10,3868.84,Usuario3 Apellido3,1176
3477,2025-02-22,2713.85,Usuario1 Apellido1,1177
3478,2025-02-08,1170.84,Usuario5 Apellido5,1178
3479,2025-01-10,2553.06,Usuario5 Apellido5,1179
3480,2025-05-11,4746.75,Usuario17 Apellido17,1180
